bid_id,resource_id,market,operating_date,hour_ending,bid_mw,bid_price,bid_type,product,submitted_at,bid_status
BID-00264,RES-002,DA,2025-07-04,24,100,66.31,supply,energy,2025-07-03 10:00:00,VALID
BID-00265,RES-002,DA,2025-07-05,1,100,82.04,supply,energy,2025-07-04 10:00:00,VALID
BID-00266,RES-002,DA,2025-07-05,2,100,39.88,supply,energy,2025-07-04 10:00:00,VALID
BID-00267,RES-002,DA,2025-07-05,3,100,-1.23,supply,energy,2025-07-04 10:00:00,VALID
BID-00268,RES-002,DA,2025-07-05,4,100,8.91,supply,energy,2025-07-04 10:00:00,VALID
BID-00269,RES-002,DA,2025-07-05,5,100,-16.01,supply,energy,2025-07-04 10:00:00,VALID
BID-00270,RES-002,DA,2025-07-05,6,100,-48.36,supply,energy,2025-07-04 10:00:00,VALID
BID-00271,RES-002,DA,2025-07-05,7,100,-47.81,supply,energy,2025-07-04 10:00:00,VALID
BID-00272,RES-002,DA,2025-07-05,8,100,74.47,supply,energy,2025-07-04 10:00:00,VALID
BID-00273,RES-002,DA,2025-07-05,9,100,0.43,supply,energy,2025-07-04 10:00:00,VALID
BID-00274,RES-002,DA,2025-07-05,10,100,43.74,supply,energy,2025-07-04 10:00:00,VALID
BID-00275,RES-002,DA,2025-07-05,11,100,33.76,supply,energy,2025-07-04 10:00:00,VALID
BID-00276,RES-002,DA,2025-07-05,12,100,12.9,supply,energy,2025-07-04 10:00:00,VALID
BID-00277,RES-002,DA,2025-07-05,13,100,-6.49,supply,energy,2025-07-04 10:00:00,VALID
BID-00278,RES-002,DA,2025-07-05,14,100,13.8,supply,energy,2025-07-04 10:00:00,VALID
BID-00279,RES-002,DA,2025-07-05,15,100,21.99,supply,energy,2025-07-04 10:00:00,VALID
BID-00280,RES-002,DA,2025-07-05,16,100,80.41,supply,energy,2025-07-04 10:00:00,VALID
BID-00281,RES-002,DA,2025-07-05,17,100,-12.56,supply,energy,2025-07-04 10:00:00,VALID
BID-00282,RES-002,DA,2025-07-05,18,100,-36.83,supply,energy,2025-07-04 10:00:00,VALID
BID-00283,RES-002,DA,2025-07-05,19,100,97.44,supply,energy,2025-07-04 10:00:00,VALID
BID-00284,RES-002,DA,2025-07-05,20,100,18.86,supply,energy,2025-07-04 10:00:00,VALID
BID-00285,RES-002,DA,2025-07-05,21,100,60.94,supply,energy,2025-07-04 10:00:00,VALID
BID-00286,RES-002,DA,2025-07-05,22,100,-46.21,supply,energy,2025-07-04 10:00:00,VALID
BID-00287,RES-002,DA,2025-07-05,23,100,49.0,supply,energy,2025-07-04 10:00:00,VALID
BID-00288,RES-002,DA,2025-07-05,24,100,-39.21,supply,energy,2025-07-04 10:00:00,VALID
BID-00289,RES-002,DA,2025-07-06,1,100,7.39,supply,energy,2025-07-05 10:00:00,VALID
BID-00290,RES-002,DA,2025-07-06,2,100,24.96,supply,energy,2025-07-05 10:00:00,VALID
BID-00291,RES-002,DA,2025-07-06,3,100,5.48,supply,energy,2025-07-05 10:00:00,VALID
BID-00292,RES-002,DA,2025-07-06,4,100,-2.75,supply,energy,2025-07-05 10:00:00,VALID
BID-00293,RES-002,DA,2025-07-06,5,100,87.12,supply,energy,2025-07-05 10:00:00,VALID
BID-00294,RES-002,DA,2025-07-06,6,100,-9.07,supply,energy,2025-07-05 10:00:00,VALID
BID-00295,RES-002,DA,2025-07-06,7,100,-17.42,supply,energy,2025-07-05 10:00:00,VALID
BID-00296,RES-002,DA,2025-07-06,8,100,96.89,supply,energy,2025-07-05 10:00:00,VALID
BID-00297,RES-002,DA,2025-07-06,9,100,12.55,supply,energy,2025-07-05 10:00:00,VALID
BID-00298,RES-002,DA,2025-07-06,10,100,43.44,supply,energy,2025-07-05 10:00:00,VALID
BID-00299,RES-002,DA,2025-07-06,11,100,86.33,supply,energy,2025-07-05 10:00:00,VALID
BID-00300,RES-002,DA,2025-07-06,12,100,56.35,supply,energy,2025-07-05 10:00:00,VALID
BID-00301,RES-002,DA,2025-07-06,13,100,13.05,supply,energy,2025-07-05 10:00:00,VALID
BID-00302,RES-002,DA,2025-07-06,14,100,81.33,supply,energy,2025-07-05 10:00:00,VALID
BID-00303,RES-002,DA,2025-07-06,15,100,68.59,supply,energy,2025-07-05 10:00:00,VALID
BID-00304,RES-002,DA,2025-07-06,16,100,82.39,supply,energy,2025-07-05 10:00:00,VALID
BID-00305,RES-002,DA,2025-07-06,17,100,66.72,supply,energy,2025-07-05 10:00:00,VALID
BID-00306,RES-002,DA,2025-07-06,18,100,71.85,supply,energy,2025-07-05 10:00:00,VALID
BID-00307,RES-002,DA,2025-07-06,19,100,90.53,supply,energy,2025-07-05 10:00:00,VALID
BID-00308,RES-002,DA,2025-07-06,20,100,-15.95,supply,energy,2025-07-05 10:00:00,VALID
BID-00309,RES-002,DA,2025-07-06,21,100,24.22,supply,energy,2025-07-05 10:00:00,VALID
BID-00310,RES-002,DA,2025-07-06,22,100,16.83,supply,energy,2025-07-05 10:00:00,VALID
BID-00311,RES-002,DA,2025-07-06,23,100,-11.98,supply,energy,2025-07-05 10:00:00,VALID
BID-00312,RES-002,DA,2025-07-06,24,100,31.04,supply,energy,2025-07-05 10:00:00,VALID
BID-00313,RES-002,DA,2025-07-07,1,100,13.63,supply,energy,2025-07-06 10:00:00,VALID
BID-00314,RES-002,DA,2025-07-07,2,100,66.02,supply,energy,2025-07-06 10:00:00,VALID
BID-00315,RES-002,DA,2025-07-07,3,100,-3.52,supply,energy,2025-07-06 10:00:00,VALID
BID-00316,RES-002,DA,2025-07-07,4,100,54.08,supply,energy,2025-07-06 10:00:00,VALID
BID-00317,RES-002,DA,2025-07-07,5,100,55.25,supply,energy,2025-07-06 10:00:00,VALID
BID-00318,RES-002,DA,2025-07-07,6,100,-43.28,supply,energy,2025-07-06 10:00:00,VALID
BID-00319,RES-002,DA,2025-07-07,7,100,-24.81,supply,energy,2025-07-06 10:00:00,VALID
BID-00320,RES-002,DA,2025-07-07,8,100,-7.01,supply,energy,2025-07-06 10:00:00,VALID
BID-00321,RES-002,DA,2025-07-07,9,100,59.36,supply,energy,2025-07-06 10:00:00,VALID
BID-00322,RES-002,DA,2025-07-07,10,100,86.18,supply,energy,2025-07-06 10:00:00,VALID
BID-00323,RES-002,DA,2025-07-07,11,100,77.95,supply,energy,2025-07-06 10:00:00,VALID
BID-00324,RES-002,DA,2025-07-07,12,100,8.22,supply,energy,2025-07-06 10:00:00,VALID
BID-00325,RES-002,DA,2025-07-07,13,100,-17.82,supply,energy,2025-07-06 10:00:00,VALID
BID-00326,RES-002,DA,2025-07-07,14,100,78.66,supply,energy,2025-07-06 10:00:00,VALID
BID-00327,RES-002,DA,2025-07-07,15,100,43.87,supply,energy,2025-07-06 10:00:00,VALID
BID-00328,RES-002,DA,2025-07-07,16,100,-3.22,supply,energy,2025-07-06 10:00:00,VALID
BID-00329,RES-002,DA,2025-07-07,17,100,-35.96,supply,energy,2025-07-06 10:00:00,VALID
BID-00330,RES-002,DA,2025-07-07,18,100,29.64,supply,energy,2025-07-06 10:00:00,VALID
BID-00331,RES-002,DA,2025-07-07,19,100,62.09,supply,energy,2025-07-06 10:00:00,VALID
BID-00332,RES-002,DA,2025-07-07,20,100,93.97,supply,energy,2025-07-06 10:00:00,VALID
BID-00333,RES-002,DA,2025-07-07,21,100,38.02,supply,energy,2025-07-06 10:00:00,VALID
BID-00334,RES-002,DA,2025-07-07,22,100,11.16,supply,energy,2025-07-06 10:00:00,VALID
BID-00335,RES-002,DA,2025-07-07,23,100,-36.49,supply,energy,2025-07-06 10:00:00,VALID
BID-00336,RES-002,DA,2025-07-07,24,100,38.52,supply,energy,2025-07-06 10:00:00,VALID
BID-00337,RES-003,DA,2025-07-01,1,75,-2.5,supply,energy,2025-06-30 10:00:00,VALID
BID-00338,RES-003,DA,2025-07-01,2,75,53.54,supply,energy,2025-06-30 10:00:00,VALID
BID-00339,RES-003,DA,2025-07-01,3,75,3.4,supply,energy,2025-06-30 10:00:00,VALID
BID-00340,RES-003,DA,2025-07-01,4,75,-22.84,supply,energy,2025-06-30 10:00:00,VALID
BID-00341,RES-003,DA,2025-07-01,5,75,-9.02,supply,energy,2025-06-30 10:00:00,VALID
BID-00342,RES-003,DA,2025-07-01,6,75,37.63,supply,energy,2025-06-30 10:00:00,VALID
BID-00343,RES-003,DA,2025-07-01,7,75,9.07,supply,energy,2025-06-30 10:00:00,VALID
BID-00344,RES-003,DA,2025-07-01,8,75,38.56,supply,energy,2025-06-30 10:00:00,VALID
BID-00345,RES-003,DA,2025-07-01,9,75,55.55,supply,energy,2025-06-30 10:00:00,VALID
BID-00346,RES-003,DA,2025-07-01,10,75,-12.4,supply,energy,2025-06-30 10:00:00,VALID
BID-00347,RES-003,DA,2025-07-01,11,75,-10.16,supply,energy,2025-06-30 10:00:00,VALID
BID-00348,RES-003,DA,2025-07-01,12,75,28.84,supply,energy,2025-06-30 10:00:00,VALID
BID-00349,RES-003,DA,2025-07-01,13,75,74.51,supply,energy,2025-06-30 10:00:00,VALID
BID-00350,RES-003,DA,2025-07-01,14,75,60.94,supply,energy,2025-06-30 10:00:00,VALID
BID-00351,RES-003,DA,2025-07-01,15,75,40.66,supply,energy,2025-06-30 10:00:00,VALID
BID-00352,RES-003,DA,2025-07-01,16,75,31.91,supply,energy,2025-06-30 10:00:00,VALID
BID-00353,RES-003,DA,2025-07-01,17,75,24.07,supply,energy,2025-06-30 10:00:00,VALID
BID-00354,RES-003,DA,2025-07-01,18,75,29.38,supply,energy,2025-06-30 10:00:00,VALID
BID-00355,RES-003,DA,2025-07-01,19,75,61.83,supply,energy,2025-06-30 10:00:00,VALID
BID-00356,RES-003,DA,2025-07-01,20,75,69.78,supply,energy,2025-06-30 10:00:00,VALID
BID-00357,RES-003,DA,2025-07-01,21,75,66.3,supply,energy,2025-06-30 10:00:00,VALID
BID-00358,RES-003,DA,2025-07-01,22,75,34.18,supply,energy,2025-06-30 10:00:00,VALID
BID-00359,RES-003,DA,2025-07-01,23,75,23.47,supply,energy,2025-06-30 10:00:00,VALID
BID-00360,RES-003,DA,2025-07-01,24,75,-9.3,supply,energy,2025-06-30 10:00:00,VALID
BID-00361,RES-003,DA,2025-07-02,1,75,75.75,supply,energy,2025-07-01 10:00:00,VALID
BID-00362,RES-003,DA,2025-07-02,2,75,3.62,supply,energy,2025-07-01 10:00:00,VALID
BID-00363,RES-003,DA,2025-07-02,3,75,16.1,supply,energy,2025-07-01 10:00:00,VALID
BID-00364,RES-003,DA,2025-07-02,4,75,44.21,supply,energy,2025-07-01 10:00:00,VALID
BID-00365,RES-003,DA,2025-07-02,5,75,39.63,supply,energy,2025-07-01 10:00:00,VALID
BID-00366,RES-003,DA,2025-07-02,6,75,-9.75,supply,energy,2025-07-01 10:00:00,VALID
BID-00367,RES-003,DA,2025-07-02,7,75,74.95,supply,energy,2025-07-01 10:00:00,VALID
BID-00368,RES-003,DA,2025-07-02,8,75,54.1,supply,energy,2025-07-01 10:00:00,VALID
BID-00369,RES-003,DA,2025-07-02,9,75,-19.28,supply,energy,2025-07-01 10:00:00,VALID
BID-00370,RES-003,DA,2025-07-02,10,75,19.93,supply,energy,2025-07-01 10:00:00,VALID
BID-00371,RES-003,DA,2025-07-02,11,75,-12.75,supply,energy,2025-07-01 10:00:00,VALID
BID-00372,RES-003,DA,2025-07-02,12,75,-16.79,supply,energy,2025-07-01 10:00:00,VALID
BID-00373,RES-003,DA,2025-07-02,13,75,-26.79,supply,energy,2025-07-01 10:00:00,VALID
BID-00374,RES-003,DA,2025-07-02,14,75,36.2,supply,energy,2025-07-01 10:00:00,VALID
BID-00375,RES-003,DA,2025-07-02,15,75,18.51,supply,energy,2025-07-01 10:00:00,VALID
BID-00376,RES-003,DA,2025-07-02,16,75,14.92,supply,energy,2025-07-01 10:00:00,VALID
BID-00377,RES-003,DA,2025-07-02,17,75,50.96,supply,energy,2025-07-01 10:00:00,VALID
BID-00378,RES-003,DA,2025-07-02,18,75,-0.75,supply,energy,2025-07-01 10:00:00,VALID
BID-00379,RES-003,DA,2025-07-02,19,75,63.48,supply,energy,2025-07-01 10:00:00,VALID
BID-00380,RES-003,DA,2025-07-02,20,75,8.77,supply,energy,2025-07-01 10:00:00,VALID
BID-00381,RES-003,DA,2025-07-02,21,75,-23.86,supply,energy,2025-07-01 10:00:00,VALID
BID-00382,RES-003,DA,2025-07-02,22,75,18.68,supply,energy,2025-07-01 10:00:00,VALID
BID-00383,RES-003,DA,2025-07-02,23,75,70.72,supply,energy,2025-07-01 10:00:00,VALID
BID-00384,RES-003,DA,2025-07-02,24,75,25.64,supply,energy,2025-07-01 10:00:00,VALID
BID-00385,RES-003,DA,2025-07-03,1,75,15.76,supply,energy,2025-07-02 10:00:00,VALID
BID-00386,RES-003,DA,2025-07-03,2,75,-28.01,supply,energy,2025-07-02 10:00:00,VALID
BID-00387,RES-003,DA,2025-07-03,3,75,3.09,supply,energy,2025-07-02 10:00:00,VALID
BID-00388,RES-003,DA,2025-07-03,4,75,-7.41,supply,energy,2025-07-02 10:00:00,VALID
BID-00389,RES-003,DA,2025-07-03,5,75,71.13,supply,energy,2025-07-02 10:00:00,VALID
BID-00390,RES-003,DA,2025-07-03,6,75,78.68,supply,energy,2025-07-02 10:00:00,VALID
BID-00391,RES-003,DA,2025-07-03,7,75,45.64,supply,energy,2025-07-02 10:00:00,VALID
BID-00392,RES-003,DA,2025-07-03,8,75,0.15,supply,energy,2025-07-02 10:00:00,VALID
BID-00393,RES-003,DA,2025-07-03,9,75,15.34,supply,energy,2025-07-02 10:00:00,VALID
BID-00394,RES-003,DA,2025-07-03,10,75,77.88,supply,energy,2025-07-02 10:00:00,VALID
BID-00395,RES-003,DA,2025-07-03,11,75,50.56,supply,energy,2025-07-02 10:00:00,VALID
BID-00396,RES-003,DA,2025-07-03,12,75,6.05,supply,energy,2025-07-02 10:00:00,VALID
BID-00397,RES-003,DA,2025-07-03,13,75,55.19,supply,energy,2025-07-02 10:00:00,VALID
BID-00398,RES-003,DA,2025-07-03,14,75,47.0,supply,energy,2025-07-02 10:00:00,VALID
BID-00399,RES-003,DA,2025-07-03,15,75,61.66,supply,energy,2025-07-02 10:00:00,VALID
BID-00400,RES-003,DA,2025-07-03,16,75,-17.93,supply,energy,2025-07-02 10:00:00,VALID
BID-00401,RES-003,DA,2025-07-03,17,75,7.95,supply,energy,2025-07-02 10:00:00,VALID
BID-00402,RES-003,DA,2025-07-03,18,75,48.43,supply,energy,2025-07-02 10:00:00,VALID
BID-00403,RES-003,DA,2025-07-03,19,75,-28.76,supply,energy,2025-07-02 10:00:00,VALID
BID-00404,RES-003,DA,2025-07-03,20,75,29.25,supply,energy,2025-07-02 10:00:00,VALID
BID-00405,RES-003,DA,2025-07-03,21,75,18.39,supply,energy,2025-07-02 10:00:00,VALID
BID-00406,RES-003,DA,2025-07-03,22,75,49.76,supply,energy,2025-07-02 10:00:00,VALID
BID-00407,RES-003,DA,2025-07-03,23,75,53.82,supply,energy,2025-07-02 10:00:00,VALID
BID-00408,RES-003,DA,2025-07-03,24,75,70.49,supply,energy,2025-07-02 10:00:00,VALID
BID-00409,RES-003,DA,2025-07-04,1,75,10.06,supply,energy,2025-07-03 10:00:00,VALID
BID-00410,RES-003,DA,2025-07-04,2,75,7.46,supply,energy,2025-07-03 10:00:00,VALID
BID-00411,RES-003,DA,2025-07-04,3,75,-15.39,supply,energy,2025-07-03 10:00:00,VALID
BID-00412,RES-003,DA,2025-07-04,4,75,-15.06,supply,energy,2025-07-03 10:00:00,VALID
BID-00413,RES-003,DA,2025-07-04,5,75,-7.24,supply,energy,2025-07-03 10:00:00,VALID
BID-00414,RES-003,DA,2025-07-04,6,75,-0.02,supply,energy,2025-07-03 10:00:00,VALID
BID-00415,RES-003,DA,2025-07-04,7,75,1.24,supply,energy,2025-07-03 10:00:00,VALID
BID-00416,RES-003,DA,2025-07-04,8,75,43.76,supply,energy,2025-07-03 10:00:00,VALID
BID-00417,RES-003,DA,2025-07-04,9,75,59.12,supply,energy,2025-07-03 10:00:00,VALID
BID-00418,RES-003,DA,2025-07-04,10,75,40.79,supply,energy,2025-07-03 10:00:00,VALID
BID-00419,RES-003,DA,2025-07-04,11,75,15.83,supply,energy,2025-07-03 10:00:00,VALID
BID-00420,RES-003,DA,2025-07-04,12,75,-23.83,supply,energy,2025-07-03 10:00:00,VALID
BID-00421,RES-003,DA,2025-07-04,13,75,30.49,supply,energy,2025-07-03 10:00:00,VALID
BID-00422,RES-003,DA,2025-07-04,14,75,45.65,supply,energy,2025-07-03 10:00:00,VALID
BID-00423,RES-003,DA,2025-07-04,15,75,7.94,supply,energy,2025-07-03 10:00:00,VALID
BID-00424,RES-003,DA,2025-07-04,16,75,56.9,supply,energy,2025-07-03 10:00:00,VALID
BID-00425,RES-003,DA,2025-07-04,17,75,38.38,supply,energy,2025-07-03 10:00:00,VALID
BID-00426,RES-003,DA,2025-07-04,18,75,76.24,supply,energy,2025-07-03 10:00:00,VALID
BID-00427,RES-003,DA,2025-07-04,19,75,76.43,supply,energy,2025-07-03 10:00:00,VALID
BID-00428,RES-003,DA,2025-07-04,20,75,-4.03,supply,energy,2025-07-03 10:00:00,VALID
BID-00429,RES-003,DA,2025-07-04,21,75,-13.24,supply,energy,2025-07-03 10:00:00,VALID
BID-00430,RES-003,DA,2025-07-04,22,75,15.42,supply,energy,2025-07-03 10:00:00,VALID
BID-00431,RES-003,DA,2025-07-04,23,75,53.88,supply,energy,2025-07-03 10:00:00,VALID
BID-00432,RES-003,DA,2025-07-04,24,75,-17.29,supply,energy,2025-07-03 10:00:00,VALID
BID-00433,RES-003,DA,2025-07-05,1,75,78.07,supply,energy,2025-07-04 10:00:00,VALID
BID-00434,RES-003,DA,2025-07-05,2,75,0.12,supply,energy,2025-07-04 10:00:00,VALID
BID-00435,RES-003,DA,2025-07-05,3,75,39.14,supply,energy,2025-07-04 10:00:00,VALID
BID-00436,RES-003,DA,2025-07-05,4,75,69.5,supply,energy,2025-07-04 10:00:00,VALID
BID-00437,RES-003,DA,2025-07-05,5,75,57.82,supply,energy,2025-07-04 10:00:00,VALID
BID-00438,RES-003,DA,2025-07-05,6,75,-2.46,supply,energy,2025-07-04 10:00:00,VALID
BID-00439,RES-003,DA,2025-07-05,7,75,61.53,supply,energy,2025-07-04 10:00:00,VALID
BID-00440,RES-003,DA,2025-07-05,8,75,14.64,supply,energy,2025-07-04 10:00:00,VALID
BID-00441,RES-003,DA,2025-07-05,9,75,40.05,supply,energy,2025-07-04 10:00:00,VALID
BID-00442,RES-003,DA,2025-07-05,10,75,70.72,supply,energy,2025-07-04 10:00:00,VALID
BID-00443,RES-003,DA,2025-07-05,11,75,51.92,supply,energy,2025-07-04 10:00:00,VALID
BID-00444,RES-003,DA,2025-07-05,12,75,74.42,supply,energy,2025-07-04 10:00:00,VALID
BID-00445,RES-003,DA,2025-07-05,13,75,76.68,supply,energy,2025-07-04 10:00:00,VALID
BID-00446,RES-003,DA,2025-07-05,14,75,41.46,supply,energy,2025-07-04 10:00:00,VALID
BID-00447,RES-003,DA,2025-07-05,15,75,77.87,supply,energy,2025-07-04 10:00:00,VALID
BID-00448,RES-003,DA,2025-07-05,16,75,58.58,supply,energy,2025-07-04 10:00:00,VALID
BID-00449,RES-003,DA,2025-07-05,17,75,57.65,supply,energy,2025-07-04 10:00:00,VALID
BID-00450,RES-003,DA,2025-07-05,18,75,65.08,supply,energy,2025-07-04 10:00:00,VALID
BID-00451,RES-003,DA,2025-07-05,19,75,53.22,supply,energy,2025-07-04 10:00:00,VALID
BID-00452,RES-003,DA,2025-07-05,20,75,-1.36,supply,energy,2025-07-04 10:00:00,VALID
BID-00453,RES-003,DA,2025-07-05,21,75,26.76,supply,energy,2025-07-04 10:00:00,VALID
BID-00454,RES-003,DA,2025-07-05,22,75,77.85,supply,energy,2025-07-04 10:00:00,VALID
BID-00455,RES-003,DA,2025-07-05,23,75,-5.02,supply,energy,2025-07-04 10:00:00,VALID
BID-00456,RES-003,DA,2025-07-05,24,75,0.27,supply,energy,2025-07-04 10:00:00,VALID
BID-00457,RES-003,DA,2025-07-06,1,75,16.58,supply,energy,2025-07-05 10:00:00,VALID
BID-00458,RES-003,DA,2025-07-06,2,75,78.16,supply,energy,2025-07-05 10:00:00,VALID
BID-00459,RES-003,DA,2025-07-06,3,75,-6.37,supply,energy,2025-07-05 10:00:00,VALID
BID-00460,RES-003,DA,2025-07-06,4,75,77.07,supply,energy,2025-07-05 10:00:00,VALID
BID-00461,RES-003,DA,2025-07-06,5,75,42.15,supply,energy,2025-07-05 10:00:00,VALID
BID-00462,RES-003,DA,2025-07-06,6,75,-14.87,supply,energy,2025-07-05 10:00:00,VALID
BID-00463,RES-003,DA,2025-07-06,7,75,65.47,supply,energy,2025-07-05 10:00:00,VALID
BID-00464,RES-003,DA,2025-07-06,8,75,33.26,supply,energy,2025-07-05 10:00:00,VALID
BID-00465,RES-003,DA,2025-07-06,9,75,49.65,supply,energy,2025-07-05 10:00:00,VALID
BID-00466,RES-003,DA,2025-07-06,10,75,-6.76,supply,energy,2025-07-05 10:00:00,VALID
BID-00467,RES-003,DA,2025-07-06,11,75,72.71,supply,energy,2025-07-05 10:00:00,VALID
BID-00468,RES-003,DA,2025-07-06,12,75,-13.63,supply,energy,2025-07-05 10:00:00,VALID
BID-00469,RES-003,DA,2025-07-06,13,75,49.24,supply,energy,2025-07-05 10:00:00,VALID
BID-00470,RES-003,DA,2025-07-06,14,75,13.92,supply,energy,2025-07-05 10:00:00,VALID
BID-00471,RES-003,DA,2025-07-06,15,75,14.19,supply,energy,2025-07-05 10:00:00,VALID
BID-00472,RES-003,DA,2025-07-06,16,75,67.45,supply,energy,2025-07-05 10:00:00,VALID
BID-00473,RES-003,DA,2025-07-06,17,75,-18.11,supply,energy,2025-07-05 10:00:00,VALID
BID-00474,RES-003,DA,2025-07-06,18,75,9.59,supply,energy,2025-07-05 10:00:00,VALID
BID-00475,RES-003,DA,2025-07-06,19,75,33.77,supply,energy,2025-07-05 10:00:00,VALID
BID-00476,RES-003,DA,2025-07-06,20,75,32.46,supply,energy,2025-07-05 10:00:00,VALID
BID-00477,RES-003,DA,2025-07-06,21,75,28.66,supply,energy,2025-07-05 10:00:00,VALID
BID-00478,RES-003,DA,2025-07-06,22,75,17.07,supply,energy,2025-07-05 10:00:00,VALID
BID-00479,RES-003,DA,2025-07-06,23,75,50.37,supply,energy,2025-07-05 10:00:00,VALID
BID-00480,RES-003,DA,2025-07-06,24,75,-8.2,supply,energy,2025-07-05 10:00:00,VALID
BID-00481,RES-003,DA,2025-07-07,1,75,-24.68,supply,energy,2025-07-06 10:00:00,VALID
BID-00482,RES-003,DA,2025-07-07,2,75,24.36,supply,energy,2025-07-06 10:00:00,VALID
BID-00483,RES-003,DA,2025-07-07,3,75,75.19,supply,energy,2025-07-06 10:00:00,VALID
BID-00484,RES-003,DA,2025-07-07,4,75,19.48,supply,energy,2025-07-06 10:00:00,VALID
BID-00485,RES-003,DA,2025-07-07,5,75,-24.26,supply,energy,2025-07-06 10:00:00,VALID
BID-00486,RES-003,DA,2025-07-07,6,75,79.94,supply,energy,2025-07-06 10:00:00,VALID
BID-00487,RES-003,DA,2025-07-07,7,75,-19.29,supply,energy,2025-07-06 10:00:00,VALID
BID-00488,RES-003,DA,2025-07-07,8,75,65.37,supply,energy,2025-07-06 10:00:00,VALID
BID-00489,RES-003,DA,2025-07-07,9,75,68.01,supply,energy,2025-07-06 10:00:00,VALID
BID-00490,RES-003,DA,2025-07-07,10,75,62.55,supply,energy,2025-07-06 10:00:00,VALID
BID-00491,RES-003,DA,2025-07-07,11,75,60.47,supply,energy,2025-07-06 10:00:00,VALID
BID-00492,RES-003,DA,2025-07-07,12,75,57.43,supply,energy,2025-07-06 10:00:00,VALID
BID-00493,RES-003,DA,2025-07-07,13,75,34.05,supply,energy,2025-07-06 10:00:00,VALID
BID-00494,RES-003,DA,2025-07-07,14,75,14.5,supply,energy,2025-07-06 10:00:00,VALID
BID-00495,RES-003,DA,2025-07-07,15,75,70.47,supply,energy,2025-07-06 10:00:00,VALID
BID-00496,RES-003,DA,2025-07-07,16,75,56.69,supply,energy,2025-07-06 10:00:00,VALID
BID-00497,RES-003,DA,2025-07-07,17,75,75.16,supply,energy,2025-07-06 10:00:00,VALID
BID-00498,RES-003,DA,2025-07-07,18,75,-19.1,supply,energy,2025-07-06 10:00:00,VALID
BID-00499,RES-003,DA,2025-07-07,19,75,27.57,supply,energy,2025-07-06 10:00:00,VALID
BID-00500,RES-003,DA,2025-07-07,20,75,72.27,supply,energy,2025-07-06 10:00:00,VALID
BID-00501,RES-003,DA,2025-07-07,21,75,-28.88,supply,energy,2025-07-06 10:00:00,VALID
BID-00502,RES-003,DA,2025-07-07,22,75,44.23,supply,energy,2025-07-06 10:00:00,VALID
BID-00503,RES-003,DA,2025-07-07,23,75,46.88,supply,energy,2025-07-06 10:00:00,VALID
BID-00504,RES-003,DA,2025-07-07,24,75,23.12,supply,energy,2025-07-06 10:00:00,VALID
BID-00505,RES-004,DA,2025-07-01,1,60,57.6,supply,energy,2025-06-30 10:00:00,VALID
BID-00506,RES-004,DA,2025-07-01,2,60,-8.11,supply,energy,2025-06-30 10:00:00,VALID
BID-00507,RES-004,DA,2025-07-01,3,60,43.88,supply,energy,2025-06-30 10:00:00,VALID
BID-00508,RES-004,DA,2025-07-01,4,60,-6.25,supply,energy,2025-06-30 10:00:00,VALID
BID-00509,RES-004,DA,2025-07-01,5,60,79.97,supply,energy,2025-06-30 10:00:00,VALID
BID-00510,RES-004,DA,2025-07-01,6,60,30.91,supply,energy,2025-06-30 10:00:00,VALID
BID-00511,RES-004,DA,2025-07-01,7,60,-20.5,supply,energy,2025-06-30 10:00:00,VALID
BID-00512,RES-004,DA,2025-07-01,8,60,62.86,supply,energy,2025-06-30 10:00:00,VALID
BID-00513,RES-004,DA,2025-07-01,9,60,17.3,supply,energy,2025-06-30 10:00:00,VALID
BID-00514,RES-004,DA,2025-07-01,10,60,7.27,supply,energy,2025-06-30 10:00:00,VALID
BID-00515,RES-004,DA,2025-07-01,11,60,50.08,supply,energy,2025-06-30 10:00:00,VALID
BID-00516,RES-004,DA,2025-07-01,12,60,62.19,supply,energy,2025-06-30 10:00:00,VALID
BID-00517,RES-004,DA,2025-07-01,13,60,55.9,supply,energy,2025-06-30 10:00:00,VALID
BID-00518,RES-004,DA,2025-07-01,14,60,49.87,supply,energy,2025-06-30 10:00:00,VALID
BID-00519,RES-004,DA,2025-07-01,15,60,45.92,supply,energy,2025-06-30 10:00:00,VALID
BID-00520,RES-004,DA,2025-07-01,16,60,-8.95,supply,energy,2025-06-30 10:00:00,VALID
BID-00521,RES-004,DA,2025-07-01,17,60,42.09,supply,energy,2025-06-30 10:00:00,VALID
BID-00522,RES-004,DA,2025-07-01,18,60,50.05,supply,energy,2025-06-30 10:00:00,VALID
BID-00523,RES-004,DA,2025-07-01,19,60,44.23,supply,energy,2025-06-30 10:00:00,VALID
BID-00524,RES-004,DA,2025-07-01,20,60,-28.71,supply,energy,2025-06-30 10:00:00,VALID
BID-00525,RES-004,DA,2025-07-01,21,60,-17.02,supply,energy,2025-06-30 10:00:00,VALID
BID-00526,RES-004,DA,2025-07-01,22,60,36.36,supply,energy,2025-06-30 10:00:00,VALID
BID-00527,RES-004,DA,2025-07-01,23,60,72.0,supply,energy,2025-06-30 10:00:00,VALID
BID-00528,RES-004,DA,2025-07-01,24,60,55.94,supply,energy,2025-06-30 10:00:00,VALID
BID-00529,RES-004,DA,2025-07-02,1,60,-14.65,supply,energy,2025-07-01 10:00:00,VALID
