node,operating_date,hour_ending,forecast_lmp,actual_rt_lmp
KRAMER_1_R1PX3,2025-07-03,21,19.0,1.94
KRAMER_1_R1PX3,2025-07-03,22,-14.87,-11.73
KRAMER_1_R1PX3,2025-07-03,23,5.35,2.4
KRAMER_1_R1PX3,2025-07-03,24,-2.58,-27.88
KRAMER_1_R1PX3,2025-07-04,1,-43.42,-53.25
KRAMER_1_R1PX3,2025-07-04,2,12.44,-7.23
KRAMER_1_R1PX3,2025-07-04,3,-3.14,13.02
KRAMER_1_R1PX3,2025-07-04,4,35.55,31.34
KRAMER_1_R1PX3,2025-07-04,5,46.21,78.92
KRAMER_1_R1PX3,2025-07-04,6,9.98,13.21
KRAMER_1_R1PX3,2025-07-04,7,48.66,59.68
KRAMER_1_R1PX3,2025-07-04,8,46.28,19.62
KRAMER_1_R1PX3,2025-07-04,9,51.42,74.63
KRAMER_1_R1PX3,2025-07-04,10,59.08,51.04
KRAMER_1_R1PX3,2025-07-04,11,38.71,28.4
KRAMER_1_R1PX3,2025-07-04,12,57.97,59.14
KRAMER_1_R1PX3,2025-07-04,13,64.26,73.36
KRAMER_1_R1PX3,2025-07-04,14,26.13,51.9
KRAMER_1_R1PX3,2025-07-04,15,49.52,21.24
KRAMER_1_R1PX3,2025-07-04,16,43.76,74.58
KRAMER_1_R1PX3,2025-07-04,17,47.33,39.25
KRAMER_1_R1PX3,2025-07-04,18,19.16,43.91
KRAMER_1_R1PX3,2025-07-04,19,33.45,38.37
KRAMER_1_R1PX3,2025-07-04,20,271.29,285.85
KRAMER_1_R1PX3,2025-07-04,21,18.92,21.53
KRAMER_1_R1PX3,2025-07-04,22,14.12,15.89
KRAMER_1_R1PX3,2025-07-04,23,11.58,17.48
KRAMER_1_R1PX3,2025-07-04,24,6.19,-17.02
KRAMER_1_R1PX3,2025-07-05,1,6.07,13.41
KRAMER_1_R1PX3,2025-07-05,2,0.88,-21.38
KRAMER_1_R1PX3,2025-07-05,3,11.72,-5.88
KRAMER_1_R1PX3,2025-07-05,4,17.38,-25.07
KRAMER_1_R1PX3,2025-07-05,5,21.96,51.02
KRAMER_1_R1PX3,2025-07-05,6,9.08,25.26
KRAMER_1_R1PX3,2025-07-05,7,30.07,33.39
KRAMER_1_R1PX3,2025-07-05,8,41.79,64.17
KRAMER_1_R1PX3,2025-07-05,9,50.51,42.78
KRAMER_1_R1PX3,2025-07-05,10,34.43,29.35
KRAMER_1_R1PX3,2025-07-05,11,60.93,38.47
KRAMER_1_R1PX3,2025-07-05,12,47.18,35.97
KRAMER_1_R1PX3,2025-07-05,13,46.8,24.6
KRAMER_1_R1PX3,2025-07-05,14,32.32,22.86
KRAMER_1_R1PX3,2025-07-05,15,45.88,46.07
KRAMER_1_R1PX3,2025-07-05,16,22.93,15.24
KRAMER_1_R1PX3,2025-07-05,17,42.26,51.0
KRAMER_1_R1PX3,2025-07-05,18,27.91,32.6
KRAMER_1_R1PX3,2025-07-05,19,333.15,342.31
KRAMER_1_R1PX3,2025-07-05,20,30.62,18.19
KRAMER_1_R1PX3,2025-07-05,21,25.13,37.72
KRAMER_1_R1PX3,2025-07-05,22,23.42,13.21
KRAMER_1_R1PX3,2025-07-05,23,5.32,-20.8
KRAMER_1_R1PX3,2025-07-05,24,19.45,35.77
KRAMER_1_R1PX3,2025-07-06,1,0.85,45.58
KRAMER_1_R1PX3,2025-07-06,2,28.05,7.73
KRAMER_1_R1PX3,2025-07-06,3,29.77,-12.66
KRAMER_1_R1PX3,2025-07-06,4,26.75,32.29
KRAMER_1_R1PX3,2025-07-06,5,31.08,62.24
KRAMER_1_R1PX3,2025-07-06,6,7.81,9.1
KRAMER_1_R1PX3,2025-07-06,7,30.68,15.19
KRAMER_1_R1PX3,2025-07-06,8,18.19,15.78
KRAMER_1_R1PX3,2025-07-06,9,45.21,31.53
KRAMER_1_R1PX3,2025-07-06,10,45.74,46.06
KRAMER_1_R1PX3,2025-07-06,11,52.38,64.54
KRAMER_1_R1PX3,2025-07-06,12,46.91,40.7
KRAMER_1_R1PX3,2025-07-06,13,50.36,82.64
KRAMER_1_R1PX3,2025-07-06,14,34.41,42.55
KRAMER_1_R1PX3,2025-07-06,15,37.87,40.77
KRAMER_1_R1PX3,2025-07-06,16,29.7,14.39
KRAMER_1_R1PX3,2025-07-06,17,28.77,26.29
KRAMER_1_R1PX3,2025-07-06,18,44.68,49.63
KRAMER_1_R1PX3,2025-07-06,19,20.37,41.42
KRAMER_1_R1PX3,2025-07-06,20,20.89,11.3
KRAMER_1_R1PX3,2025-07-06,21,30.7,36.73
KRAMER_1_R1PX3,2025-07-06,22,12.11,-0.63
KRAMER_1_R1PX3,2025-07-06,23,9.42,14.2
KRAMER_1_R1PX3,2025-07-06,24,18.41,26.77
KRAMER_1_R1PX3,2025-07-07,1,-0.1,9.53
KRAMER_1_R1PX3,2025-07-07,2,18.02,0.72
KRAMER_1_R1PX3,2025-07-07,3,-31.66,-21.12
KRAMER_1_R1PX3,2025-07-07,4,25.74,35.3
KRAMER_1_R1PX3,2025-07-07,5,32.79,45.78
KRAMER_1_R1PX3,2025-07-07,6,28.54,26.44
KRAMER_1_R1PX3,2025-07-07,7,31.92,46.62
KRAMER_1_R1PX3,2025-07-07,8,58.38,33.08
KRAMER_1_R1PX3,2025-07-07,9,51.02,62.69
KRAMER_1_R1PX3,2025-07-07,10,42.29,39.72
KRAMER_1_R1PX3,2025-07-07,11,49.65,1.26
KRAMER_1_R1PX3,2025-07-07,12,43.53,51.71
KRAMER_1_R1PX3,2025-07-07,13,39.33,12.53
KRAMER_1_R1PX3,2025-07-07,14,56.72,77.55
KRAMER_1_R1PX3,2025-07-07,15,33.42,48.04
KRAMER_1_R1PX3,2025-07-07,16,29.94,26.77
KRAMER_1_R1PX3,2025-07-07,17,31.22,33.59
KRAMER_1_R1PX3,2025-07-07,18,30.07,43.98
KRAMER_1_R1PX3,2025-07-07,19,316.7,284.23
KRAMER_1_R1PX3,2025-07-07,20,26.14,24.91
KRAMER_1_R1PX3,2025-07-07,21,5.93,-4.71
KRAMER_1_R1PX3,2025-07-07,22,7.59,28.23
KRAMER_1_R1PX3,2025-07-07,23,21.36,-13.7
KRAMER_1_R1PX3,2025-07-07,24,22.03,7.21
RSMNDS_2_CSRBT1,2025-07-01,1,-5.23,2.97
RSMNDS_2_CSRBT1,2025-07-01,2,-46.85,-43.34
RSMNDS_2_CSRBT1,2025-07-01,3,15.94,32.86
RSMNDS_2_CSRBT1,2025-07-01,4,33.72,5.32
RSMNDS_2_CSRBT1,2025-07-01,5,43.41,64.45
RSMNDS_2_CSRBT1,2025-07-01,6,31.26,55.87
RSMNDS_2_CSRBT1,2025-07-01,7,21.98,12.03
RSMNDS_2_CSRBT1,2025-07-01,8,47.15,54.77
RSMNDS_2_CSRBT1,2025-07-01,9,39.81,51.03
RSMNDS_2_CSRBT1,2025-07-01,10,50.85,69.81
RSMNDS_2_CSRBT1,2025-07-01,11,60.4,70.43
RSMNDS_2_CSRBT1,2025-07-01,12,47.06,63.13
RSMNDS_2_CSRBT1,2025-07-01,13,30.37,51.18
RSMNDS_2_CSRBT1,2025-07-01,14,49.46,41.19
RSMNDS_2_CSRBT1,2025-07-01,15,38.53,37.08
RSMNDS_2_CSRBT1,2025-07-01,16,53.58,24.85
RSMNDS_2_CSRBT1,2025-07-01,17,27.4,43.64
RSMNDS_2_CSRBT1,2025-07-01,18,39.04,19.79
RSMNDS_2_CSRBT1,2025-07-01,19,38.66,33.66
RSMNDS_2_CSRBT1,2025-07-01,20,7.96,17.76
RSMNDS_2_CSRBT1,2025-07-01,21,25.59,49.58
RSMNDS_2_CSRBT1,2025-07-01,22,-3.42,20.78
RSMNDS_2_CSRBT1,2025-07-01,23,-2.56,-28.93
RSMNDS_2_CSRBT1,2025-07-01,24,-1.68,-19.88
RSMNDS_2_CSRBT1,2025-07-02,1,-0.52,1.04
RSMNDS_2_CSRBT1,2025-07-02,2,-22.81,-24.86
RSMNDS_2_CSRBT1,2025-07-02,3,15.89,22.71
RSMNDS_2_CSRBT1,2025-07-02,4,7.39,24.0
RSMNDS_2_CSRBT1,2025-07-02,5,23.49,14.94
RSMNDS_2_CSRBT1,2025-07-02,6,47.67,38.28
RSMNDS_2_CSRBT1,2025-07-02,7,21.44,31.86
RSMNDS_2_CSRBT1,2025-07-02,8,45.92,34.55
RSMNDS_2_CSRBT1,2025-07-02,9,68.66,70.1
RSMNDS_2_CSRBT1,2025-07-02,10,64.61,79.67
RSMNDS_2_CSRBT1,2025-07-02,11,54.13,57.38
RSMNDS_2_CSRBT1,2025-07-02,12,55.27,41.83
RSMNDS_2_CSRBT1,2025-07-02,13,31.77,50.32
RSMNDS_2_CSRBT1,2025-07-02,14,56.74,44.94
RSMNDS_2_CSRBT1,2025-07-02,15,56.19,53.44
RSMNDS_2_CSRBT1,2025-07-02,16,33.86,58.78
RSMNDS_2_CSRBT1,2025-07-02,17,23.1,8.0
RSMNDS_2_CSRBT1,2025-07-02,18,34.33,42.46
RSMNDS_2_CSRBT1,2025-07-02,19,28.64,19.98
RSMNDS_2_CSRBT1,2025-07-02,20,28.0,46.52
RSMNDS_2_CSRBT1,2025-07-02,21,32.67,8.97
RSMNDS_2_CSRBT1,2025-07-02,22,14.26,10.89
RSMNDS_2_CSRBT1,2025-07-02,23,16.41,-0.58
RSMNDS_2_CSRBT1,2025-07-02,24,24.73,2.17
RSMNDS_2_CSRBT1,2025-07-03,1,8.43,14.75
RSMNDS_2_CSRBT1,2025-07-03,2,17.12,2.76
RSMNDS_2_CSRBT1,2025-07-03,3,22.29,28.8
RSMNDS_2_CSRBT1,2025-07-03,4,2.84,9.55
RSMNDS_2_CSRBT1,2025-07-03,5,22.23,37.82
RSMNDS_2_CSRBT1,2025-07-03,6,37.95,17.52
RSMNDS_2_CSRBT1,2025-07-03,7,33.96,37.02
RSMNDS_2_CSRBT1,2025-07-03,8,34.94,23.65
RSMNDS_2_CSRBT1,2025-07-03,9,35.44,38.18
RSMNDS_2_CSRBT1,2025-07-03,10,36.9,56.63
RSMNDS_2_CSRBT1,2025-07-03,11,67.89,61.43
RSMNDS_2_CSRBT1,2025-07-03,12,57.56,74.0
RSMNDS_2_CSRBT1,2025-07-03,13,-19.69,-54.41
RSMNDS_2_CSRBT1,2025-07-03,14,45.12,48.9
RSMNDS_2_CSRBT1,2025-07-03,15,64.69,55.97
RSMNDS_2_CSRBT1,2025-07-03,16,58.75,49.02
RSMNDS_2_CSRBT1,2025-07-03,17,53.25,47.87
RSMNDS_2_CSRBT1,2025-07-03,18,-13.06,25.14
RSMNDS_2_CSRBT1,2025-07-03,19,98.38,150.36
RSMNDS_2_CSRBT1,2025-07-03,20,-38.35,23.89
RSMNDS_2_CSRBT1,2025-07-03,21,17.47,24.33
RSMNDS_2_CSRBT1,2025-07-03,22,1.56,0.48
RSMNDS_2_CSRBT1,2025-07-03,23,19.21,23.58
RSMNDS_2_CSRBT1,2025-07-03,24,-6.67,10.59
RSMNDS_2_CSRBT1,2025-07-04,1,-4.52,33.08
RSMNDS_2_CSRBT1,2025-07-04,2,7.72,10.92
RSMNDS_2_CSRBT1,2025-07-04,3,45.24,26.36
RSMNDS_2_CSRBT1,2025-07-04,4,13.21,42.48
RSMNDS_2_CSRBT1,2025-07-04,5,26.02,11.48
RSMNDS_2_CSRBT1,2025-07-04,6,32.39,44.94
RSMNDS_2_CSRBT1,2025-07-04,7,53.51,35.25
RSMNDS_2_CSRBT1,2025-07-04,8,34.63,63.24
RSMNDS_2_CSRBT1,2025-07-04,9,33.4,28.78
RSMNDS_2_CSRBT1,2025-07-04,10,36.07,52.39
RSMNDS_2_CSRBT1,2025-07-04,11,54.89,51.92
RSMNDS_2_CSRBT1,2025-07-04,12,52.37,60.07
RSMNDS_2_CSRBT1,2025-07-04,13,87.6,60.94
RSMNDS_2_CSRBT1,2025-07-04,14,21.95,32.87
RSMNDS_2_CSRBT1,2025-07-04,15,20.0,24.54
RSMNDS_2_CSRBT1,2025-07-04,16,35.82,46.91
RSMNDS_2_CSRBT1,2025-07-04,17,36.78,44.98
RSMNDS_2_CSRBT1,2025-07-04,18,28.37,69.35
RSMNDS_2_CSRBT1,2025-07-04,19,17.17,13.11
RSMNDS_2_CSRBT1,2025-07-04,20,37.05,30.57
RSMNDS_2_CSRBT1,2025-07-04,21,3.51,-4.76
RSMNDS_2_CSRBT1,2025-07-04,22,-2.09,20.67
RSMNDS_2_CSRBT1,2025-07-04,23,24.04,-23.06
RSMNDS_2_CSRBT1,2025-07-04,24,-5.75,12.01
RSMNDS_2_CSRBT1,2025-07-05,1,10.14,4.49
RSMNDS_2_CSRBT1,2025-07-05,2,13.47,1.65
RSMNDS_2_CSRBT1,2025-07-05,3,31.4,36.15
RSMNDS_2_CSRBT1,2025-07-05,4,-44.8,-31.34
RSMNDS_2_CSRBT1,2025-07-05,5,40.33,29.04
RSMNDS_2_CSRBT1,2025-07-05,6,19.26,29.61
RSMNDS_2_CSRBT1,2025-07-05,7,14.17,12.97
RSMNDS_2_CSRBT1,2025-07-05,8,31.42,18.32
RSMNDS_2_CSRBT1,2025-07-05,9,37.83,46.96
RSMNDS_2_CSRBT1,2025-07-05,10,61.9,64.73
RSMNDS_2_CSRBT1,2025-07-05,11,37.84,44.44
RSMNDS_2_CSRBT1,2025-07-05,12,30.87,47.01
RSMNDS_2_CSRBT1,2025-07-05,13,41.49,17.71
RSMNDS_2_CSRBT1,2025-07-05,14,60.89,61.99
RSMNDS_2_CSRBT1,2025-07-05,15,48.42,51.73
RSMNDS_2_CSRBT1,2025-07-05,16,19.62,62.42
RSMNDS_2_CSRBT1,2025-07-05,17,44.82,48.29
RSMNDS_2_CSRBT1,2025-07-05,18,21.49,27.33
RSMNDS_2_CSRBT1,2025-07-05,19,192.33,186.91
RSMNDS_2_CSRBT1,2025-07-05,20,48.93,61.64
RSMNDS_2_CSRBT1,2025-07-05,21,10.0,12.13
RSMNDS_2_CSRBT1,2025-07-05,22,9.4,22.43
RSMNDS_2_CSRBT1,2025-07-05,23,-16.47,22.04
RSMNDS_2_CSRBT1,2025-07-05,24,2.06,2.07
RSMNDS_2_CSRBT1,2025-07-06,1,2.76,40.98
RSMNDS_2_CSRBT1,2025-07-06,2,-6.9,0.04
RSMNDS_2_CSRBT1,2025-07-06,3,8.01,15.42
RSMNDS_2_CSRBT1,2025-07-06,4,17.08,12.6
RSMNDS_2_CSRBT1,2025-07-06,5,24.24,23.14
RSMNDS_2_CSRBT1,2025-07-06,6,3.17,0.93
RSMNDS_2_CSRBT1,2025-07-06,7,30.9,35.37
RSMNDS_2_CSRBT1,2025-07-06,8,61.41,90.41
RSMNDS_2_CSRBT1,2025-07-06,9,50.47,30.09
RSMNDS_2_CSRBT1,2025-07-06,10,67.05,47.62
RSMNDS_2_CSRBT1,2025-07-06,11,-31.75,-31.87
RSMNDS_2_CSRBT1,2025-07-06,12,67.46,52.99
RSMNDS_2_CSRBT1,2025-07-06,13,38.78,46.65
RSMNDS_2_CSRBT1,2025-07-06,14,55.78,65.28
RSMNDS_2_CSRBT1,2025-07-06,15,44.19,26.7
RSMNDS_2_CSRBT1,2025-07-06,16,49.02,32.36
RSMNDS_2_CSRBT1,2025-07-06,17,20.9,35.11
RSMNDS_2_CSRBT1,2025-07-06,18,48.33,44.01
RSMNDS_2_CSRBT1,2025-07-06,19,17.56,31.57
RSMNDS_2_CSRBT1,2025-07-06,20,21.68,25.87
RSMNDS_2_CSRBT1,2025-07-06,21,8.71,-42.74
RSMNDS_2_CSRBT1,2025-07-06,22,12.91,19.84
RSMNDS_2_CSRBT1,2025-07-06,23,-10.38,-20.91
RSMNDS_2_CSRBT1,2025-07-06,24,30.82,32.97
RSMNDS_2_CSRBT1,2025-07-07,1,10.47,8.23
RSMNDS_2_CSRBT1,2025-07-07,2,3.86,0.71
RSMNDS_2_CSRBT1,2025-07-07,3,22.35,18.67
RSMNDS_2_CSRBT1,2025-07-07,4,-40.59,-41.25
RSMNDS_2_CSRBT1,2025-07-07,5,48.21,73.82
RSMNDS_2_CSRBT1,2025-07-07,6,44.8,-8.17
RSMNDS_2_CSRBT1,2025-07-07,7,31.06,39.83
RSMNDS_2_CSRBT1,2025-07-07,8,37.27,19.24
RSMNDS_2_CSRBT1,2025-07-07,9,63.64,56.11
RSMNDS_2_CSRBT1,2025-07-07,10,53.89,39.99
RSMNDS_2_CSRBT1,2025-07-07,11,61.18,43.7
RSMNDS_2_CSRBT1,2025-07-07,12,56.45,28.85
RSMNDS_2_CSRBT1,2025-07-07,13,48.3,51.99
RSMNDS_2_CSRBT1,2025-07-07,14,67.54,47.4
RSMNDS_2_CSRBT1,2025-07-07,15,50.05,46.23
RSMNDS_2_CSRBT1,2025-07-07,16,51.94,35.66
RSMNDS_2_CSRBT1,2025-07-07,17,26.11,26.51
RSMNDS_2_CSRBT1,2025-07-07,18,25.61,32.99
RSMNDS_2_CSRBT1,2025-07-07,19,5.31,12.74
RSMNDS_2_CSRBT1,2025-07-07,20,172.1,160.61
RSMNDS_2_CSRBT1,2025-07-07,21,12.42,31.04
RSMNDS_2_CSRBT1,2025-07-07,22,-5.78,-5.04
RSMNDS_2_CSRBT1,2025-07-07,23,-2.76,-5.38
RSMNDS_2_CSRBT1,2025-07-07,24,24.19,13.7
RSMNDS_2_CSRSR1,2025-07-01,1,-39.8,-44.26
RSMNDS_2_CSRSR1,2025-07-01,2,22.68,17.42
RSMNDS_2_CSRSR1,2025-07-01,3,12.15,35.34
RSMNDS_2_CSRSR1,2025-07-01,4,5.7,21.57
RSMNDS_2_CSRSR1,2025-07-01,5,48.19,44.66
RSMNDS_2_CSRSR1,2025-07-01,6,36.49,40.35
RSMNDS_2_CSRSR1,2025-07-01,7,17.26,29.66
RSMNDS_2_CSRSR1,2025-07-01,8,44.71,39.46
RSMNDS_2_CSRSR1,2025-07-01,9,46.72,45.41
RSMNDS_2_CSRSR1,2025-07-01,10,29.72,24.43
RSMNDS_2_CSRSR1,2025-07-01,11,21.54,25.01
RSMNDS_2_CSRSR1,2025-07-01,12,-47.45,-44.14
RSMNDS_2_CSRSR1,2025-07-01,13,-14.36,-20.19
RSMNDS_2_CSRSR1,2025-07-01,14,80.42,98.49
RSMNDS_2_CSRSR1,2025-07-01,15,27.32,35.19
RSMNDS_2_CSRSR1,2025-07-01,16,32.89,18.7
RSMNDS_2_CSRSR1,2025-07-01,17,27.82,28.26
RSMNDS_2_CSRSR1,2025-07-01,18,25.66,37.71
RSMNDS_2_CSRSR1,2025-07-01,19,36.21,17.29
RSMNDS_2_CSRSR1,2025-07-01,20,11.37,18.61
RSMNDS_2_CSRSR1,2025-07-01,21,10.32,19.11
RSMNDS_2_CSRSR1,2025-07-01,22,1.61,8.35
RSMNDS_2_CSRSR1,2025-07-01,23,22.96,15.57
RSMNDS_2_CSRSR1,2025-07-01,24,4.52,6.89
RSMNDS_2_CSRSR1,2025-07-02,1,-37.73,-52.97
RSMNDS_2_CSRSR1,2025-07-02,2,-4.3,-4.36
RSMNDS_2_CSRSR1,2025-07-02,3,18.77,31.63
RSMNDS_2_CSRSR1,2025-07-02,4,8.26,-15.53
RSMNDS_2_CSRSR1,2025-07-02,5,35.05,45.19
RSMNDS_2_CSRSR1,2025-07-02,6,39.77,7.73
RSMNDS_2_CSRSR1,2025-07-02,7,45.27,25.5
RSMNDS_2_CSRSR1,2025-07-02,8,34.01,54.7
RSMNDS_2_CSRSR1,2025-07-02,9,53.86,54.78
RSMNDS_2_CSRSR1,2025-07-02,10,29.61,37.77
RSMNDS_2_CSRSR1,2025-07-02,11,61.51,54.32
RSMNDS_2_CSRSR1,2025-07-02,12,64.72,64.4
RSMNDS_2_CSRSR1,2025-07-02,13,63.23,70.54
RSMNDS_2_CSRSR1,2025-07-02,14,15.9,41.41
RSMNDS_2_CSRSR1,2025-07-02,15,53.21,63.9
RSMNDS_2_CSRSR1,2025-07-02,16,38.14,26.39
RSMNDS_2_CSRSR1,2025-07-02,17,23.38,15.05
RSMNDS_2_CSRSR1,2025-07-02,18,34.06,25.79
RSMNDS_2_CSRSR1,2025-07-02,19,29.99,57.01
RSMNDS_2_CSRSR1,2025-07-02,20,28.96,12.2
RSMNDS_2_CSRSR1,2025-07-02,21,19.15,34.34
RSMNDS_2_CSRSR1,2025-07-02,22,25.0,1.51
RSMNDS_2_CSRSR1,2025-07-02,23,15.34,13.47
RSMNDS_2_CSRSR1,2025-07-02,24,26.6,-0.09
RSMNDS_2_CSRSR1,2025-07-03,1,17.34,43.76
RSMNDS_2_CSRSR1,2025-07-03,2,19.61,16.87
RSMNDS_2_CSRSR1,2025-07-03,3,9.28,37.06
RSMNDS_2_CSRSR1,2025-07-03,4,-2.07,20.88
RSMNDS_2_CSRSR1,2025-07-03,5,28.79,38.77
RSMNDS_2_CSRSR1,2025-07-03,6,49.43,37.03
RSMNDS_2_CSRSR1,2025-07-03,7,22.82,16.54
RSMNDS_2_CSRSR1,2025-07-03,8,41.06,43.41
RSMNDS_2_CSRSR1,2025-07-03,9,46.66,34.05
RSMNDS_2_CSRSR1,2025-07-03,10,33.32,54.72
RSMNDS_2_CSRSR1,2025-07-03,11,26.66,68.16
RSMNDS_2_CSRSR1,2025-07-03,12,45.33,64.09
RSMNDS_2_CSRSR1,2025-07-03,13,26.99,13.99
RSMNDS_2_CSRSR1,2025-07-03,14,50.11,59.32
RSMNDS_2_CSRSR1,2025-07-03,15,78.06,68.92
RSMNDS_2_CSRSR1,2025-07-03,16,23.43,16.34
RSMNDS_2_CSRSR1,2025-07-03,17,32.26,40.84
RSMNDS_2_CSRSR1,2025-07-03,18,247.72,319.09
RSMNDS_2_CSRSR1,2025-07-03,19,-19.57,64.37
RSMNDS_2_CSRSR1,2025-07-03,20,-36.01,27.35
RSMNDS_2_CSRSR1,2025-07-03,21,13.8,45.72
RSMNDS_2_CSRSR1,2025-07-03,22,1.85,-2.8
RSMNDS_2_CSRSR1,2025-07-03,23,14.23,11.43
RSMNDS_2_CSRSR1,2025-07-03,24,10.59,-12.12
RSMNDS_2_CSRSR1,2025-07-04,1,-11.25,-11.58
RSMNDS_2_CSRSR1,2025-07-04,2,13.99,30.48
RSMNDS_2_CSRSR1,2025-07-04,3,23.03,9.23
RSMNDS_2_CSRSR1,2025-07-04,4,-17.34,-15.68
RSMNDS_2_CSRSR1,2025-07-04,5,15.39,17.91
RSMNDS_2_CSRSR1,2025-07-04,6,18.04,39.58
RSMNDS_2_CSRSR1,2025-07-04,7,32.66,42.7
RSMNDS_2_CSRSR1,2025-07-04,8,44.35,28.39
RSMNDS_2_CSRSR1,2025-07-04,9,29.34,18.29
RSMNDS_2_CSRSR1,2025-07-04,10,76.25,51.57
RSMNDS_2_CSRSR1,2025-07-04,11,29.85,32.4
RSMNDS_2_CSRSR1,2025-07-04,12,53.43,69.74
RSMNDS_2_CSRSR1,2025-07-04,13,54.61,64.71
RSMNDS_2_CSRSR1,2025-07-04,14,65.41,63.17
RSMNDS_2_CSRSR1,2025-07-04,15,57.07,39.9
RSMNDS_2_CSRSR1,2025-07-04,16,39.19,13.23
RSMNDS_2_CSRSR1,2025-07-04,17,42.36,75.2
RSMNDS_2_CSRSR1,2025-07-04,18,30.26,35.7
RSMNDS_2_CSRSR1,2025-07-04,19,31.83,10.93
RSMNDS_2_CSRSR1,2025-07-04,20,15.36,-7.17
RSMNDS_2_CSRSR1,2025-07-04,21,22.58,24.28
RSMNDS_2_CSRSR1,2025-07-04,22,21.07,25.24
RSMNDS_2_CSRSR1,2025-07-04,23,7.86,10.03
RSMNDS_2_CSRSR1,2025-07-04,24,7.22,-18.99
RSMNDS_2_CSRSR1,2025-07-05,1,-31.3,-33.86
RSMNDS_2_CSRSR1,2025-07-05,2,-3.55,25.33
RSMNDS_2_CSRSR1,2025-07-05,3,-3.71,-21.91
RSMNDS_2_CSRSR1,2025-07-05,4,19.3,44.42
RSMNDS_2_CSRSR1,2025-07-05,5,-0.56,17.07
RSMNDS_2_CSRSR1,2025-07-05,6,36.82,1.24
RSMNDS_2_CSRSR1,2025-07-05,7,21.08,40.79
RSMNDS_2_CSRSR1,2025-07-05,8,42.57,65.65
RSMNDS_2_CSRSR1,2025-07-05,9,62.18,60.86
RSMNDS_2_CSRSR1,2025-07-05,10,57.86,95.56
RSMNDS_2_CSRSR1,2025-07-05,11,-9.61,-14.15
RSMNDS_2_CSRSR1,2025-07-05,12,56.35,44.5
RSMNDS_2_CSRSR1,2025-07-05,13,-28.25,-17.59
RSMNDS_2_CSRSR1,2025-07-05,14,22.72,18.52
RSMNDS_2_CSRSR1,2025-07-05,15,21.25,55.78
RSMNDS_2_CSRSR1,2025-07-05,16,26.29,33.66
RSMNDS_2_CSRSR1,2025-07-05,17,44.61,27.24
RSMNDS_2_CSRSR1,2025-07-05,18,12.78,23.35
RSMNDS_2_CSRSR1,2025-07-05,19,34.62,49.74
RSMNDS_2_CSRSR1,2025-07-05,20,15.26,23.65
RSMNDS_2_CSRSR1,2025-07-05,21,14.52,28.26
RSMNDS_2_CSRSR1,2025-07-05,22,9.86,-1.94
RSMNDS_2_CSRSR1,2025-07-05,23,9.76,-1.78
RSMNDS_2_CSRSR1,2025-07-05,24,46.23,28.38
RSMNDS_2_CSRSR1,2025-07-06,1,26.12,16.94
RSMNDS_2_CSRSR1,2025-07-06,2,28.59,20.57
RSMNDS_2_CSRSR1,2025-07-06,3,22.01,-16.34
RSMNDS_2_CSRSR1,2025-07-06,4,10.77,16.38
RSMNDS_2_CSRSR1,2025-07-06,5,11.35,27.48
RSMNDS_2_CSRSR1,2025-07-06,6,26.88,17.06
RSMNDS_2_CSRSR1,2025-07-06,7,50.03,51.06
RSMNDS_2_CSRSR1,2025-07-06,8,25.59,38.7
RSMNDS_2_CSRSR1,2025-07-06,9,33.05,55.74
RSMNDS_2_CSRSR1,2025-07-06,10,46.55,69.22
RSMNDS_2_CSRSR1,2025-07-06,11,51.07,48.39
RSMNDS_2_CSRSR1,2025-07-06,12,41.47,33.19
RSMNDS_2_CSRSR1,2025-07-06,13,40.83,60.94
RSMNDS_2_CSRSR1,2025-07-06,14,57.36,58.25
RSMNDS_2_CSRSR1,2025-07-06,15,43.18,39.73
RSMNDS_2_CSRSR1,2025-07-06,16,40.22,52.35
RSMNDS_2_CSRSR1,2025-07-06,17,39.17,45.15
RSMNDS_2_CSRSR1,2025-07-06,18,46.38,27.24
RSMNDS_2_CSRSR1,2025-07-06,19,290.61,263.46
RSMNDS_2_CSRSR1,2025-07-06,20,17.76,8.46
RSMNDS_2_CSRSR1,2025-07-06,21,5.85,-12.53
RSMNDS_2_CSRSR1,2025-07-06,22,16.46,12.0
RSMNDS_2_CSRSR1,2025-07-06,23,30.18,33.23
RSMNDS_2_CSRSR1,2025-07-06,24,-0.15,2.7
RSMNDS_2_CSRSR1,2025-07-07,1,-10.93,-13.9
RSMNDS_2_CSRSR1,2025-07-07,2,-4.12,5.03
RSMNDS_2_CSRSR1,2025-07-07,3,19.71,48.37
RSMNDS_2_CSRSR1,2025-07-07,4,-49.74,-76.4
RSMNDS_2_CSRSR1,2025-07-07,5,18.1,32.82
RSMNDS_2_CSRSR1,2025-07-07,6,29.12,1.21
RSMNDS_2_CSRSR1,2025-07-07,7,45.98,47.78
RSMNDS_2_CSRSR1,2025-07-07,8,46.16,33.21
RSMNDS_2_CSRSR1,2025-07-07,9,45.46,-0.7
RSMNDS_2_CSRSR1,2025-07-07,10,47.67,66.62
RSMNDS_2_CSRSR1,2025-07-07,11,31.56,17.58
RSMNDS_2_CSRSR1,2025-07-07,12,-43.19,-24.77
RSMNDS_2_CSRSR1,2025-07-07,13,45.66,62.37
RSMNDS_2_CSRSR1,2025-07-07,14,29.06,48.68
